spolka,sekcja,nazwa_oryginalna,standard_key,znak,waga,pewnosc,zrodlo,uwagi
,CF_INW,Odsetki otrzymane z tytułu pożyczek udzielonych wspólnemu przedsięwzięciu,proceed_bank_loans,1,1,WYSOKA,KGH Q1 2026,klucz proceed_bank_loans = etykieta 'Odsetki otrzymane'
,CF_INW,Przepływy pieniężne netto z działalności inwestycyjnej,investing_cashflow,1,1,PEWNE,KGH Q1 2026,
,CF_INW,Wydatki na aktywa finansowe przeznaczone na likwidację kopalń i innych obiektów technologicznych,POMIN,1,1,PEWNE,KGH Q1 2026,brak odpowiednika - zawarte w investing_cashflow
,CF_INW,Wpływy z tytułu spłaty pożyczek udzielonych wspólnemu przedsięwzięciu (kapitał),POMIN,1,1,PEWNE,KGH Q1 2026,brak odpowiednika - zawarte w investing_cashflow
,CF_INW,Wpływy ze zbycia rzeczowych aktywów trwałych i wartości niematerialnych,POMIN,1,1,PEWNE,KGH Q1 2026,brak odpowiednika - zawarte w investing_cashflow
,CF_INW,Wpływy ze zbycia jednostek zależnych,POMIN,1,1,PEWNE,KGH Q1 2026,brak odpowiednika - zawarte w investing_cashflow
,CF_INW,Pozostałe,POMIN,1,1,PEWNE,KGH Q1 2026,brak odpowiednika - zawarte w investing_cashflow
,CF_FIN,Spłata zobowiązań z tytułu leasingu,lease_liab_payments,-1,1,PEWNE,KGH Q1 2026,
,CF_FIN,"Spłata odsetek, z tego:",repaid_bank_loans,-1,1,WYSOKA,KGH Q1 2026,klucz repaid_bank_loans = etykieta 'Odsetki zaplacone'
,CF_FIN,od zobowiązań handlowych objętych mechanizmami faktoringu odwrotnego,POMIN,1,1,PEWNE,KGH Q1 2026,rozwiniecie 'z tego'
,CF_FIN,z tytułu zadłużenia,POMIN,1,1,PEWNE,KGH Q1 2026,rozwiniecie 'z tego'
,CF_FIN,Przepływy pieniężne netto z działalności finansowej,financing_cashflow,1,1,PEWNE,KGH Q1 2026,
,CF_FIN,PRZEPŁYWY PIENIĘŻNE NETTO,net_cashflow,1,1,PEWNE,KGH Q1 2026,
,CF_FIN,Wpływy z tytułu zaciągniętych kredytów i pożyczek,POMIN,1,1,WYSOKA,KGH Q1 2026,brak klucza w standardzie (m.in. zaciagniecie/splata kredytow!)
,CF_FIN,Spłata kredytów i pożyczek,POMIN,1,1,WYSOKA,KGH Q1 2026,brak klucza w standardzie (m.in. zaciagniecie/splata kredytow!)
,CF_FIN,Pozostałe,POMIN,1,1,WYSOKA,KGH Q1 2026,brak klucza w standardzie (m.in. zaciagniecie/splata kredytow!)
,CF_FIN,Różnice kursowe,POMIN,1,1,WYSOKA,KGH Q1 2026,brak klucza w standardzie (m.in. zaciagniecie/splata kredytow!)
,CF_FIN,Stan środków pieniężnych i ich ekwiwalentów na początek okresu,POMIN,1,1,WYSOKA,KGH Q1 2026,brak klucza w standardzie (m.in. zaciagniecie/splata kredytow!)
,CF_FIN,"Stan środków pieniężnych i ich ekwiwalentów na koniec okresu, w tym:",POMIN,1,1,WYSOKA,KGH Q1 2026,brak klucza w standardzie (m.in. zaciagniecie/splata kredytow!)
,CF_FIN,środki pieniężne o ograniczonej możliwości dysponowania,POMIN,1,1,WYSOKA,KGH Q1 2026,brak klucza w standardzie (m.in. zaciagniecie/splata kredytow!)
,AKT_TRW,Rzeczowe aktywa trwałe górnicze i hutnicze,property,1,1,PEWNE,KGH Q1 2026,
,AKT_TRW,Aktywa niematerialne górnicze i hutnicze,other_intangible_assets,1,1,PEWNE,KGH Q1 2026,
,AKT_TRW,Rzeczowe i niematerialne aktywa górnicze i hutnicze,POMIN,1,1,PEWNE,KGH Q1 2026,suma posrednia dwoch pozycji powyzej
,AKT_TRW,Pozostałe rzeczowe aktywa trwałe,property,1,1,PEWNE,KGH Q1 2026,
,AKT_TRW,Pozostałe aktywa niematerialne,property,1,1,PEWNE,KGH Q1 2026,POTWIERDZONE wzorcem KGH.xlsx: intangible_assets = TYLKO aktywa niematerialne gornicze; pozostale ida w property
,AKT_TRW,Pozostałe aktywa rzeczowe i niematerialne,POMIN,1,1,PEWNE,KGH Q1 2026,suma posrednia
,AKT_TRW,Wspólne przedsięwzięcie wyceniane metodą praw własności,other_noncurrent_assets,1,1,PEWNE,KGH Q1 2026,POTWIERDZONE wzorcem KGH.xlsx: udzialy wyceniane metoda praw wlasnosci NIE ida w inwestycje dlugoterminowe
,AKT_TRW,Pożyczki udzielone wspólnemu przedsięwzięciu,noncurrent_receivables,1,1,PEWNE,KGH Q1 2026,"POTWIERDZONE wzorcem KGH.xlsx: pozyczki dla JV = naleznosci dlugoterminowe, nie inwestycje"
,AKT_TRW,Zaangażowanie we wspólne przedsięwzięcie,POMIN,1,1,PEWNE,KGH Q1 2026,suma posrednia
,AKT_TRW,Pochodne instrumenty finansowe,noncurrent_investments,1,1,PEWNE,KGH Q1 2026,
,AKT_TRW,Inne instrumenty finansowe wyceniane w wartości godziwej,noncurrent_investments,1,1,PEWNE,KGH Q1 2026,
,AKT_TRW,Inne instrumenty finansowe wyceniane w zamortyzowanym koszcie,noncurrent_investments,1,1,PEWNE,KGH Q1 2026,
,AKT_TRW,Instrumenty finansowe razem,POMIN,1,1,PEWNE,KGH Q1 2026,suma posrednia
,AKT_TRW,Pozostałe aktywa niefinansowe,other_noncurrent_assets,1,1,PEWNE,KGH Q1 2026,
,AKT_TRW,Aktywa trwałe,noncurrent_assets,1,1,PEWNE,KGH Q1 2026,"u KGHM to SUMA zamykajaca blok, nie naglowek"
,AKT_OBR,"Należności od odbiorców, w tym:",current_receivables,1,1,PEWNE,KGH Q1 2026,
,AKT_OBR,należności od odbiorców wyceniane w wartości godziwej przez wynik finansowy,POMIN,1,1,PEWNE,KGH Q1 2026,pozycja 'w tym'
,AKT_OBR,Należności z tytułu podatków,current_receivables,1,1,PEWNE,KGH Q1 2026,
,AKT_OBR,Pochodne instrumenty finansowe,current_investments,1,1,PEWNE,KGH Q1 2026,
,AKT_OBR,Pozostałe aktywa finansowe,current_investments,1,1,PEWNE,KGH Q1 2026,
,AKT_OBR,Pozostałe aktywa niefinansowe,other_current_assets,1,1,PEWNE,KGH Q1 2026,
,AKT_OBR,Aktywa obrotowe,current_assets,1,1,PEWNE,KGH Q1 2026,suma zamykajaca blok
,AKTYWA,RAZEM AKTYWA,total_assets,1,1,PEWNE,KGH Q1 2026,
,KAPITAL,Kapitał akcyjny,share_capital,1,1,PEWNE,KGH Q1 2026,
,KAPITAL,Kapitał z tytułu wyceny instrumentów finansowych,kapitaly_pozostale_nierozdzielone,1,1,PEWNE,KGH Q1 2026,POTWIERDZONE wzorcem KGH.xlsx: reserve = 0. Kapitaly z wyceny/OCI NIE sa ujmowane w rozbiciu kapitalu wlasnego
,KAPITAL,Zakumulowane pozostałe całkowite dochody inne niż z tytułu wyceny instrumentów finansowych,kapitaly_pozostale_nierozdzielone,1,1,PEWNE,KGH Q1 2026,j.w. - pozycja OCI poza rozbiciem
,KAPITAL,Zyski zatrzymane,retained_earnings,1,1,PEWNE,KGH Q1 2026,"POTWIERDZONE wzorcem KGH.xlsx: CALA pozycja idzie w retained_earnings, year_profit zostaje pusty"
,KAPITAL,Kapitał własny akcjonariuszy Jednostki Dominującej,POMIN,1,1,PEWNE,KGH Q1 2026,suma posrednia
,KAPITAL,Kapitał własny udziałowców niekontrolujących,nonshare_capital,1,1,PEWNE,KGH Q1 2026,
,KAPITAL,Kapitał własny,capital,1,1,PEWNE,KGH Q1 2026,suma zamykajaca blok
,ZOB_DL,"Zobowiązania z tytułu kredytów, pożyczek oraz leasingu",noncurrent_borrowings,1,1,DO_WERYFIKACJI,KGH Q1 2026,KGHM laczy kredyty z leasingiem; standard ma osobny klucz noncurrent_leasing
,ZOB_DL,Zobowiązania z tytułu dłużnych papierów wartościowych,noncurrent_obligations,1,1,PEWNE,KGH Q1 2026,
,ZOB_DL,Pochodne instrumenty finansowe,noncurrent_other_liabilities,1,1,PEWNE,KGH Q1 2026,
,ZOB_DL,Zobowiązania z tytułu świadczeń pracowniczych,noncurrent_other_liabilities,1,1,PEWNE,KGH Q1 2026,
,ZOB_DL,Rezerwy na koszty likwidacji kopalń i innych obiektów technologicznych,noncurrent_other_liabilities,1,1,PEWNE,KGH Q1 2026,
,ZOB_DL,Zobowiązania z tytułu odroczonego podatku dochodowego,noncurrent_other_liabilities,1,1,PEWNE,KGH Q1 2026,
,ZOB_DL,Pozostałe zobowiązania,noncurrent_other_liabilities,1,1,PEWNE,KGH Q1 2026,
,ZOB_DL,Zobowiązania długoterminowe,noncurrent_liabilities,1,1,PEWNE,KGH Q1 2026,suma zamykajaca blok
,ZOB_KR,"Zobowiązania z tytułu kredytów, pożyczek oraz leasingu",current_borrowings,1,1,DO_WERYFIKACJI,KGH Q1 2026,j.w. - kredyty razem z leasingiem
,ZOB_KR,Zobowiązania z tytułu dłużnych papierów wartościowych,current_obligations,1,1,PEWNE,KGH Q1 2026,
,ZOB_KR,Pochodne instrumenty finansowe,current_other_liabilities,1,1,PEWNE,KGH Q1 2026,
,ZOB_KR,Zobowiązania wobec dostawców i pozostałe,current_trade_payables,1,1,PEWNE,KGH Q1 2026,
,ZOB_KR,Zobowiązania z tytułu świadczeń pracowniczych,current_other_liabilities,1,1,PEWNE,KGH Q1 2026,
,ZOB_KR,Zobowiązania z tytułu podatków,current_other_liabilities,1,1,PEWNE,KGH Q1 2026,
,ZOB_KR,Rezerwy na zobowiązania i inne obciążenia,current_other_liabilities,1,1,PEWNE,KGH Q1 2026,
,ZOB_KR,Pozostałe zobowiązania,current_other_liabilities,1,1,PEWNE,KGH Q1 2026,
,ZOB_KR,Zobowiązania krótkoterminowe,current_liabilities,1,1,PEWNE,KGH Q1 2026,suma zamykajaca blok
,PASYWA,Zobowiązanie długo i krótkoterminowe,POMIN,1,1,PEWNE,KGH Q1 2026,suma posrednia
,PASYWA,RAZEM ZOBOWIĄZANIA I KAPITAŁ WŁASNY,total_equity_liabilities,1,1,PEWNE,KGH Q1 2026,
,*,⚠️ UWAGA: koszty w tym sprawozdaniu mogą być podane jako liczby DODATNIE (bez znaku minus) — sprawdź konwencję znaków przed sumowaniem/analizą tych danych.,POMIN,1,1,PEWNE,AOL Q1 2026,"komentarz w pliku, nie pozycja sprawozdania"
,RZIS,A. Przychody netto ze sprzedaży i zrównane z nimi,revenues,1,1,PEWNE,AOL Q1 2026,
,RZIS,- w tym od jednostek powiązanych nieobjętych metodą konsolidacji pełnej,POMIN,1,1,PEWNE,AOL Q1 2026,pozycja 'w tym'
,RZIS,I. Przychody netto ze sprzedaży produktów,POMIN,1,1,PEWNE,AOL Q1 2026,rozwiniecie pozycji A
,RZIS,B. Koszty działalności operacyjnej,cost_of_sales,1,1,PEWNE,AOL Q1 2026,"POTWIERDZONE wzorcem AOL.xlsx: w wariancie porownawczym CALOSC kosztow operacyjnych idzie w cost_of_sales, a koszty sprzedazy i zarzadu zostaja PUSTE"
,RZIS,I. Amortyzacja,POMIN,1,1,PEWNE,AOL Q1 2026,"uklad rodzajowy - rozwiniecie pozycji B, NIE liczyc osobno"
,RZIS,II. Zużycie materiałów i energii,POMIN,1,1,PEWNE,AOL Q1 2026,"uklad rodzajowy - rozwiniecie pozycji B, NIE liczyc osobno"
,RZIS,III. Usługi obce,POMIN,1,1,PEWNE,AOL Q1 2026,"uklad rodzajowy - rozwiniecie pozycji B, NIE liczyc osobno"
,RZIS,"IV. Podatki i opłaty, w tym:",POMIN,1,1,PEWNE,AOL Q1 2026,"uklad rodzajowy - rozwiniecie pozycji B, NIE liczyc osobno"
,RZIS,- podatek akcyzowy,POMIN,1,1,PEWNE,AOL Q1 2026,"uklad rodzajowy - rozwiniecie pozycji B, NIE liczyc osobno"
,RZIS,V. Wynagrodzenia,POMIN,1,1,PEWNE,AOL Q1 2026,"uklad rodzajowy - rozwiniecie pozycji B, NIE liczyc osobno"
,RZIS,"VI. Ubezpieczenia społeczne i inne świadczenia, w tym:",POMIN,1,1,PEWNE,AOL Q1 2026,"uklad rodzajowy - rozwiniecie pozycji B, NIE liczyc osobno"
,RZIS,- emerytalne,POMIN,1,1,PEWNE,AOL Q1 2026,"uklad rodzajowy - rozwiniecie pozycji B, NIE liczyc osobno"
,RZIS,VII. Pozostałe koszty rodzajowe,POMIN,1,1,PEWNE,AOL Q1 2026,"uklad rodzajowy - rozwiniecie pozycji B, NIE liczyc osobno"
,RZIS,C. Zysk (strata) ze sprzedaży (A-B),POMIN,1,1,PEWNE,AOL Q1 2026,"gross_profit liczony regula z zaokraglonych skladnikow (3458-2661=797, a nie 796)"
,RZIS,D. Pozostałe przychody operacyjne,other_operating_income,1,1,PEWNE,AOL Q1 2026,
,RZIS,I. Zysk z tytułu rozchodu niefinansowych aktywów trwałych,POMIN,1,1,PEWNE,AOL Q1 2026,rozwiniecie D
,RZIS,II. Inne przychody operacyjne,POMIN,1,1,PEWNE,AOL Q1 2026,rozwiniecie D
,RZIS,E. Pozostałe koszty operacyjne,other_operating_costs,1,1,PEWNE,AOL Q1 2026,
,RZIS,I. Strata ze zbycia niefinansowych aktywów trwałych,POMIN,1,1,PEWNE,AOL Q1 2026,rozwiniecie E
,RZIS,II. Inne koszty operacyjne,POMIN,1,1,PEWNE,AOL Q1 2026,rozwiniecie E
,RZIS,F. Zysk (strata) z działalności operacyjnej (C+D-E),ebit,1,1,PEWNE,AOL Q1 2026,
,RZIS,G. Przychody finansowe,finance_income,1,1,PEWNE,AOL Q1 2026,
,RZIS,H. Koszty finansowe,finance_costs,1,1,PEWNE,AOL Q1 2026,
,RZIS,"I. Odsetki, w tym:",POMIN,1,1,PEWNE,AOL Q1 2026,rozwiniecie przychodow/kosztow finansowych
,RZIS,- od jednostek powiązanych,POMIN,1,1,PEWNE,AOL Q1 2026,rozwiniecie przychodow/kosztow finansowych
,RZIS,- dla jednostek powiązanych,POMIN,1,1,PEWNE,AOL Q1 2026,rozwiniecie przychodow/kosztow finansowych
,RZIS,II. Zysk ze zbycia inwestycji,POMIN,1,1,PEWNE,AOL Q1 2026,rozwiniecie przychodow/kosztow finansowych
,RZIS,III. Aktualizacja wartości aktywów finansowych,POMIN,1,1,PEWNE,AOL Q1 2026,rozwiniecie przychodow/kosztow finansowych
,RZIS,IV. Inne,POMIN,1,1,PEWNE,AOL Q1 2026,rozwiniecie przychodow/kosztow finansowych
,RZIS,"II. Strata z tytułu rozchodu aktywów finansowych, w tym:",POMIN,1,1,PEWNE,AOL Q1 2026,rozwiniecie przychodow/kosztow finansowych
,RZIS,- w jednostkach powiązanych,POMIN,1,1,PEWNE,AOL Q1 2026,rozwiniecie przychodow/kosztow finansowych
,RZIS,I. Zysk (strata) z działalności gospodarczej (F+G-H),net_gross_profit,1,1,PEWNE,AOL Q1 2026,
,RZIS,J. Odpis wartości firmy,POMIN,1,1,WYSOKA,AOL Q1 2026,brak klucza w standardzie
,RZIS,K. Zysk (strata) brutto (I-J),before_tax_profit,1,1,PEWNE,AOL Q1 2026,
,RZIS,L. Podatek dochodowy,POMIN,1,1,PEWNE,AOL Q1 2026,standard nie ma klucza na podatek
,RZIS,M. Pozostałe obowiązkowe zmniejszenia zysku (zwiększenia straty),POMIN,1,1,PEWNE,AOL Q1 2026,
,RZIS,N. Zysk (strata) netto (K-L-M),net_profit,1,1,PEWNE,AOL Q1 2026,
,RZIS,N. Zysk (strata) netto (K-L-M),shareholder_net_profit,1,1,PEWNE,AOL Q1 2026,brak udzialow niekontrolujacych w jednostkowym UoR
,CF,A. Przepływy środków pieniężnych z działalności operacyjnej,POMIN,1,1,PEWNE,AOL Q1 2026,powtorzenie pozycji A.III
,CF,I. Zysk (strata) netto,POMIN,1,1,PEWNE,AOL Q1 2026,punkt wyjscia - juz w RZiS
,CF,II. Korekty razem,POMIN,1,1,PEWNE,AOL Q1 2026,suma posrednia
,CF,1. Amortyzacja,amortization,1,1,PEWNE,AOL Q1 2026,
,CF,6. Zmiana stanu zapasów,change_in_inventories,1,1,PEWNE,AOL Q1 2026,
,CF,7. Zmiana stanu należności,change_in_receivables,1,1,PEWNE,AOL Q1 2026,
,CF,"8. Zmiana stanu zobowiązań krótkoterminowych, z wyjątkiem pożyczek i kredytów",change_in_payables,1,1,PEWNE,AOL Q1 2026,
,CF,2. Zyski (straty) z tytułu różnic kursowych,change_in_other_assets,1,1,WYSOKA,AOL Q1 2026,korekta zbiorcza
,CF,3. Odsetki i udziały w zyskach (dywidendy),change_in_other_assets,1,1,WYSOKA,AOL Q1 2026,korekta zbiorcza
,CF,4. Zysk (strata) z działalności inwestycyjnej,change_in_other_assets,1,1,WYSOKA,AOL Q1 2026,korekta zbiorcza
,CF,5. Zmiana stanu rezerw,change_in_other_assets,1,1,WYSOKA,AOL Q1 2026,korekta zbiorcza
,CF,9. Zmiana stanu rozliczeń międzyokresowych,change_in_other_assets,1,1,WYSOKA,AOL Q1 2026,korekta zbiorcza
,CF,10. Inne korekty z działalności operacyjnej,change_in_other_assets,1,1,WYSOKA,AOL Q1 2026,korekta zbiorcza
,CF,III. Przepływy pieniężne netto z działal. operacyjnej (I±II),operating_cashflow,1,1,PEWNE,AOL Q1 2026,
,CF_FIN,D. Przepływy pieniężne netto razem (A.III±B.III±C.III),net_cashflow,1,1,PEWNE,AOL Q1 2026,
,CF_FIN,"E. Bilansowa zmiana stanu środków pieniężnych, w tym",POMIN,1,1,PEWNE,AOL Q1 2026,stany srodkow pienieznych - poza zakresem standardu
,CF_FIN,- zmiana stanu środków pieniężnych z tyt. różnic kurs.,POMIN,1,1,PEWNE,AOL Q1 2026,stany srodkow pienieznych - poza zakresem standardu
,CF_FIN,F. Środki pieniężne na początek okresu,POMIN,1,1,PEWNE,AOL Q1 2026,stany srodkow pienieznych - poza zakresem standardu
,CF_FIN,"G. Środki pieniężne na koniec okresu (F±D), w tym:",POMIN,1,1,PEWNE,AOL Q1 2026,stany srodkow pienieznych - poza zakresem standardu
,CF_INW,B. Przepływy środków pieniężnych z działal. inwest.,POMIN,1,1,PEWNE,AOL Q1 2026,powtorzenie B.III
,CF_INW,1. Nabycie wartości niematerialnych i prawnych oraz rzeczowych aktywów trwałych,capex,1,1,PEWNE,AOL Q1 2026,
,CF_INW,- odsetki,proceed_bank_loans,1,1,WYSOKA,AOL Q1 2026,klucz proceed_bank_loans = etykieta 'Odsetki otrzymane'
,CF_INW,III. Przepływy pieniężne netto z działalności inwestycyjnej (I-II),investing_cashflow,1,1,PEWNE,AOL Q1 2026,
,CF_INW,I. Wpływy,POMIN,1,1,PEWNE,AOL Q1 2026,rozwiniecie przeplywow inwestycyjnych
,CF_INW,II. Wydatki,POMIN,1,1,PEWNE,AOL Q1 2026,rozwiniecie przeplywow inwestycyjnych
,CF_INW,1. Zbycie wartości niematerialnych i prawnych oraz rzeczowych aktywów trwałych,POMIN,1,1,PEWNE,AOL Q1 2026,rozwiniecie przeplywow inwestycyjnych
,CF_INW,"2. Z aktywów finansowych, w tym:",POMIN,1,1,PEWNE,AOL Q1 2026,rozwiniecie przeplywow inwestycyjnych
,CF_INW,b) w pozostałych jednostkach,POMIN,1,1,PEWNE,AOL Q1 2026,rozwiniecie przeplywow inwestycyjnych
,CF_FIN,C. Przepływy środków pieniężnych z działalności finansowej,POMIN,1,1,PEWNE,AOL Q1 2026,powtorzenie C.III
,CF_FIN,1. Wpływy netto z wydania udziałów (emisji akcji) i innych instrum. kapit. oraz dopłat do kapitału,share_capital_cash,1,1,PEWNE,AOL Q1 2026,
,CF_FIN,1. Dywidendy i inne wypłaty na rzecz właścicieli,dividend,1,1,PEWNE,AOL Q1 2026,
,CF_FIN,III. Przepływy pieniężne netto z działalności finansowej (I-II),financing_cashflow,1,1,PEWNE,AOL Q1 2026,
,CF_FIN,I. Wpływy,POMIN,1,1,PEWNE,AOL Q1 2026,rozwiniecie przeplywow finansowych
,CF_FIN,II. Wydatki,POMIN,1,1,PEWNE,AOL Q1 2026,rozwiniecie przeplywow finansowych
,CF_FIN,2. Inne wpływy finansowe,POMIN,1,1,PEWNE,AOL Q1 2026,rozwiniecie przeplywow finansowych
,CF_FIN,2. Z tytułu innych zobowiązań finansowych,POMIN,1,1,PEWNE,AOL Q1 2026,rozwiniecie przeplywow finansowych
,CF_FIN,3. Inne wydatki finansowe,POMIN,1,1,PEWNE,AOL Q1 2026,rozwiniecie przeplywow finansowych
,AKT_TRW,A. Aktywa trwałe,noncurrent_assets,1,1,PEWNE,AOL Q1 2026,
,AKT_TRW,I. Wartości niematerialne i prawne,other_intangible_assets,1,1,PEWNE,AOL Q1 2026,
,AKT_TRW,II. Rzeczowe aktywa trwałe,property,1,1,PEWNE,AOL Q1 2026,
,AKT_TRW,III. Należności długoterminowe,noncurrent_receivables,1,1,PEWNE,AOL Q1 2026,
,AKT_TRW,IV. Inwestycje długoterminowe,noncurrent_investments,1,1,PEWNE,AOL Q1 2026,
,AKT_TRW,V. Długoterminowe rozliczenia międzyokresowe,other_noncurrent_assets,1,1,PEWNE,AOL Q1 2026,
,AKT_TRW,1. Koszty zakończonych prac rozwojowych,POMIN,1,1,PEWNE,AOL Q1 2026,rozwiniecie pozycji nadrzednej
,AKT_TRW,2. Inne wartości niematerialne i prawne,POMIN,1,1,PEWNE,AOL Q1 2026,rozwiniecie pozycji nadrzednej
,AKT_TRW,1. Środki trwałe,POMIN,1,1,PEWNE,AOL Q1 2026,rozwiniecie pozycji nadrzednej
,AKT_TRW,"a) budynki, lokale i obiekty inżynierii lądowej i wodnej",POMIN,1,1,PEWNE,AOL Q1 2026,rozwiniecie pozycji nadrzednej
,AKT_TRW,b) urządzenia techniczne i maszyny,POMIN,1,1,PEWNE,AOL Q1 2026,rozwiniecie pozycji nadrzednej
,AKT_TRW,c) środki transportu,POMIN,1,1,PEWNE,AOL Q1 2026,rozwiniecie pozycji nadrzednej
,AKT_TRW,d) inne środki trwałe,POMIN,1,1,PEWNE,AOL Q1 2026,rozwiniecie pozycji nadrzednej
,AKT_TRW,1. Od pozostałych jednostek,POMIN,1,1,PEWNE,AOL Q1 2026,rozwiniecie pozycji nadrzednej
,AKT_TRW,1. Długoterminowe aktywa finansowe,POMIN,1,1,PEWNE,AOL Q1 2026,rozwiniecie pozycji nadrzednej
,AKT_TRW,a) w jednostkach powiązanych,POMIN,1,1,PEWNE,AOL Q1 2026,rozwiniecie pozycji nadrzednej
,AKT_TRW,- udziały i akcje,POMIN,1,1,PEWNE,AOL Q1 2026,rozwiniecie pozycji nadrzednej
,AKT_TRW,1. Aktywa z tytułu odroczonego podatku dochodowego,POMIN,1,1,PEWNE,AOL Q1 2026,rozwiniecie pozycji nadrzednej
,AKT_TRW,2. Inne rozliczenia międzyokresowe,POMIN,1,1,PEWNE,AOL Q1 2026,rozwiniecie pozycji nadrzednej
,AKT_OBR,B. Aktywa obrotowe,current_assets,1,1,PEWNE,AOL Q1 2026,
,AKT_OBR,I. Zapasy,inventory,1,1,PEWNE,AOL Q1 2026,
,AKT_OBR,II. Należności krótkoterminowe,current_receivables,1,1,PEWNE,AOL Q1 2026,
,AKT_OBR,III. Inwestycje krótkoterminowe,current_investments,1,1,PEWNE,AOL Q1 2026,
,AKT_OBR,b) środki pieniężne i inne aktywa pieniężne,cash,1,1,PEWNE,AOL Q1 2026,w standardzie inwestycje krotkoterminowe ZAWIERAJA srodki pieniezne
,AKT_OBR,IV. Krótkoterminowe rozliczenia międzyokresowe,other_current_assets,1,1,PEWNE,AOL Q1 2026,
,AKT_OBR,1. Zaliczki na dostawy i usługi,POMIN,1,1,PEWNE,AOL Q1 2026,rozwiniecie pozycji nadrzednej
,AKT_OBR,1. Należności od pozostałych jednostek,POMIN,1,1,PEWNE,AOL Q1 2026,rozwiniecie pozycji nadrzednej
,AKT_OBR,"a) z tytułu dostaw i usług, o okresie spłaty:",POMIN,1,1,PEWNE,AOL Q1 2026,rozwiniecie pozycji nadrzednej
,AKT_OBR,- do 12 miesięcy,POMIN,1,1,PEWNE,AOL Q1 2026,rozwiniecie pozycji nadrzednej
,AKT_OBR,- powyżej 12 miesięcy,POMIN,1,1,PEWNE,AOL Q1 2026,rozwiniecie pozycji nadrzednej
,AKT_OBR,"b) z tytułu podatków, dotacji, ceł, ubezpieczeń społecznych i zdrowotnych oraz innych świadczeń",POMIN,1,1,PEWNE,AOL Q1 2026,rozwiniecie pozycji nadrzednej
,AKT_OBR,c) inne,POMIN,1,1,PEWNE,AOL Q1 2026,rozwiniecie pozycji nadrzednej
,AKT_OBR,1. Krótkoterminowe aktywa finansowe,POMIN,1,1,PEWNE,AOL Q1 2026,rozwiniecie pozycji nadrzednej
,AKT_OBR,a) w pozostałych jednostkach,POMIN,1,1,PEWNE,AOL Q1 2026,rozwiniecie pozycji nadrzednej
,AKT_OBR,- inne papiery wartościowe,POMIN,1,1,PEWNE,AOL Q1 2026,rozwiniecie pozycji nadrzednej
,AKT_OBR,- udzielone pożyczki,POMIN,1,1,PEWNE,AOL Q1 2026,rozwiniecie pozycji nadrzednej
,AKT_OBR,- środki pieniężne w kasie i na rachunkach,POMIN,1,1,PEWNE,AOL Q1 2026,rozwiniecie pozycji nadrzednej
,AKT_OBR,- inne środki pieniężne,POMIN,1,1,PEWNE,AOL Q1 2026,rozwiniecie pozycji nadrzednej
,AKT_OBR,C. Należne wpłaty na kapitał (fundusz) podstawowy,POMIN,1,1,PEWNE,AOL Q1 2026,rozwiniecie pozycji nadrzednej
,AKT_OBR,D. Udziały (akcje) własne,POMIN,1,1,PEWNE,AOL Q1 2026,rozwiniecie pozycji nadrzednej
,KAPITAL,A. Kapitał własny,capital,1,1,PEWNE,AOL Q1 2026,
,KAPITAL,I. Kapitał podstawowy,share_capital,1,1,PEWNE,AOL Q1 2026,
,KAPITAL,II. Kapitał zapasowy,reserve,1,1,PEWNE,AOL Q1 2026,
,KAPITAL,III. Pozostałe kapitały rezerwowe,kapitaly_pozostale_nierozdzielone,1,1,PEWNE,AOL Q1 2026,"POTWIERDZONE wzorcem: kapitaly rezerwowe poza rozbiciem, jak OCI u spolek MSSF"
,KAPITAL,IV. Zysk (strata) z lat ubiegłych,retained_earnings,1,1,PEWNE,AOL Q1 2026,
,KAPITAL,V. Zysk (strata) netto,year_profit,1,1,PEWNE,AOL Q1 2026,"UoR rozdziela wynik okresu od lat ubieglych, wiec year_profit JEST wypelniany (inaczej niz u MSSF)"
,PASYWA,B. Zobowiązania i rezerwy na zobowiązania,POMIN,1,1,PEWNE,AOL Q1 2026,suma posrednia
,PASYWA,I. Rezerwy na zobowiązania,reckoning,1,1,PEWNE,AOL Q1 2026,POTWIERDZONE wzorcem AOL.xlsx: reckoning = rezerwy + rozliczenia miedzyokresowe (337+152=490)
,PASYWA,1. Rezerwa z tytułu odroczonego podatku dochodowego,POMIN,1,1,PEWNE,AOL Q1 2026,rozwiniecie rezerw
,PASYWA,2. Rezerwa na świadczenia emerytalne i podobne,POMIN,1,1,PEWNE,AOL Q1 2026,rozwiniecie rezerw
,PASYWA,- krótkoterminowa,POMIN,1,1,PEWNE,AOL Q1 2026,rozwiniecie rezerw
,PASYWA,- długoterminowa,POMIN,1,1,PEWNE,AOL Q1 2026,rozwiniecie rezerw
,PASYWA,3. Pozostałe rezerwy,POMIN,1,1,PEWNE,AOL Q1 2026,rozwiniecie rezerw
,PASYWA,- krótkoterminowe,POMIN,1,1,PEWNE,AOL Q1 2026,rozwiniecie rezerw
,ZOB_DL,II. Zobowiązania długoterminowe,noncurrent_liabilities,1,1,PEWNE,AOL Q1 2026,
,ZOB_DL,1. Wobec pozostałych jednostek,POMIN,1,1,PEWNE,AOL Q1 2026,rozwiniecie zobowiazan dlugoterminowych
,ZOB_DL,a) kredyty i pożyczki,POMIN,1,1,PEWNE,AOL Q1 2026,rozwiniecie zobowiazan dlugoterminowych
